id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;geometry
9332;3319;VIALE DELL'AVIAZIONE;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;253.0;LINESTRING (9.261855408583106 45.45209587565937, 9.26198253887704 45.45204301843583, 9.262136006924935 45.451988750552, 9.262377789530765 45.45192275856114, 9.262561097727829 45.45187787274075, 9.262821539066683 45.45183694988316, 9.26312063449636 45.4518031383458, 9.263452072952319 45.45176682124664, 9.264149349361297 45.45169410471924, 9.264987600637426 45.45160413543265)
9333;6631;VIA EDOARDO CHINOTTO;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;136.0;LINESTRING (9.127719689536903 45.46359936332463, 9.12737421620329 45.46480318476225)
9334;6785;VIA CUSAGO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;11.0;LINESTRING (9.05893205391032 45.45494101475806, 9.05906970194051 45.45497523801439)
9335;5377;VIA PIETRO GIORDANI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;5.0;LINESTRING (9.121912696498153 45.44559259031731, 9.121896227484747 45.44554535232279)
9336;3220;VIA LAURA CICERI VISCONTI;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;128.0;LINESTRING (9.220957809396468 45.45479528084191, 9.220976831741156 45.4536387906355)
9337;;AREA VERDE DI VIA FILIPPO PALIZZI;;verde;percorso promiscuo - pedonale e ciclabile;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;62.0;LINESTRING (9.141895732678256 45.50346733018756, 9.141990970968537 45.50352013777062, 9.141994725923585 45.50353723493868, 9.14188114293254 45.50367266016973, 9.141803025389835 45.50376060630974, 9.141669164452965 45.50392620965081)
9338;7451;VIA FILIPPO PALIZZI;;ciclabile;corsia ciclabile - segnaletica;marciapiede;bidirezionale;corsia ciclabile;38.0;LINESTRING (9.137275642422734 45.50807362121036, 9.137527254617959 45.5083645901346)
9340;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;62.0;LINESTRING (9.198140989244775 45.48686930440218, 9.198111633733419 45.48683734137798, 9.198053826532677 45.48681016845988, 9.19779325802673 45.48658118401331, 9.197686648233002 45.4864667856791, 9.197642034704222 45.48644328016061)
9341;1036;VIA SAN MARCO;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;21.0;LINESTRING (9.188932674678856 45.4784645690729, 9.189001942448725 45.47848964201868, 9.189076280966303 45.47851455525021, 9.189094120598105 45.47852824744668, 9.189103092263219 45.47855062061601, 9.189118945500629 45.47858429677473)
9342;1088;VIALE ENRICO FERMI;;ciclabile;corsia ciclabile - sede propria;margine;bidirezionale;corsia ciclabile;455.0;LINESTRING (9.180452091419676 45.50883296811911, 9.180426201883833 45.50890366641225, 9.18038997182007 45.50898338195013, 9.180333022397651 45.50914944925262, 9.180276204857467 45.50935701069992, 9.180218000661824 45.50953127077615, 9.180184715534562 45.50965157589117, 9.180080069400464 45.50999575693361, 9.179976950996775 45.51041815370985, 9.179828004165373 45.51088668125996, 9.17973568191214 45.51120693773423, 9.17964226593241 45.5115096954362, 9.179586833507024 45.51168989067818, 9.179540801926018 45.51189121745092, 9.179543042788946 45.51194371512104, 9.179501819349445 45.51202617747867, 9.179441149455849 45.51219033882005, 9.179334453293945 45.51255801433131, 9.179246471267586 45.51284010503169)
9343;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;70.0;LINESTRING (9.200915334807773 45.4896112366991, 9.200732798611361 45.48945295975876, 9.200628336929782 45.48937015390928, 9.200414278639183 45.48923587433638, 9.200308410482116 45.48915316066459)
9344;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;97.0;LINESTRING (9.204061077618588 45.49190659039517, 9.204027814512086 45.4918740661699, 9.203970230290452 45.49183996511795, 9.203866234716019 45.49174699032618, 9.203326036579002 45.49128062069215, 9.203266261342359 45.49124193267543)
9345;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;54.0;LINESTRING (9.203740632849906 45.49205099709611, 9.203685655751148 45.4920301226983, 9.203353958674922 45.4917502421915, 9.203272897362471 45.49169998074746)
9346;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;48.0;LINESTRING (9.204900542046051 45.4927030268866, 9.20450851587862 45.49237618267129)
9347;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;27.0;LINESTRING (9.190301465483863 45.48041875708837, 9.19028751555885 45.4804399162624, 9.190454327485877 45.48059285299646, 9.19048214349543 45.48060792837162)
9348;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;19.0;LINESTRING (9.207308119776444 45.49530303230555, 9.207535928286337 45.49523241171642)
9349;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;28.0;LINESTRING (9.19048214349543 45.48060792837162, 9.190665952716582 45.4807330310809, 9.1907054945261 45.48074559554937, 9.190760139161259 45.48074761079668)
9350;6707;VIA BISCEGLIE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;22.0;LINESTRING (9.115767902691296 45.45360778030641, 9.115723455004836 45.45363617848766, 9.115680244333671 45.45364405303336, 9.115640467407019 45.45364247300558, 9.115572783815448 45.45362777960388, 9.115546061155248 45.45363086691305, 9.115518341028775 45.45364655667649)
9352;4068;CORSO LODI;;ciclabile;corsia ciclabile - sede propria;parterre;bidirezionale;corsia ciclabile;152.0;LINESTRING (9.217630400702095 45.44322991308937, 9.217566378888252 45.44324011604493, 9.217470315684242 45.44326415149333, 9.217370963791296 45.44329755420786, 9.216080857245728 45.44391846072597, 9.21598982193286 45.44395373674844)
9353;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;45.0;LINESTRING (9.193618067547503 45.48295948575367, 9.193540259027506 45.48295619700695, 9.193486486427348 45.48294710693144, 9.193263232735433 45.48274680956757, 9.193269064366113 45.4826940268082)
9354;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;33.0;LINESTRING (9.195201488094829 45.48485312594936, 9.195240221428556 45.48479637125431, 9.195425102399621 45.48467796701765, 9.195509589567321 45.484679651625)
9355;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;91.0;LINESTRING (9.191404061239934 45.48125288014354, 9.191974861478791 45.48173756125876, 9.192047527531283 45.48176122272019, 9.192167392899169 45.48186038408547)
9356;6361;PIAZZALE GIULIO CESARE;;ciclabile;corsia ciclabile - sede propria;parterre;bidirezionale;corsia ciclabile;99.0;LINESTRING (9.155098016130935 45.47340860929754, 9.154592032133547 45.47341118594115, 9.154505185094736 45.47341868401504, 9.154386221833137 45.47346381625527, 9.153847368536594 45.47347377485117)
9357;1108;VIA MELCHIORRE GIOIA;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;183.0;LINESTRING (9.208243759299831 45.49692366847077, 9.20805310005273 45.49627378513115, 9.207902337083796 45.49585704412321, 9.207895049014846 45.49564994497612, 9.207828334187903 45.4955359338384, 9.207752050283045 45.49542995090172, 9.207673655691 45.49534161365179)
9358;5377;VIA PIETRO GIORDANI;;urbana;percorso promiscuo - pedonale e ciclabile;ponte;bidirezionale;percorso promiscuo - pedonale e ciclabile;129.0;LINESTRING (9.126103638756611 45.43747257204747, 9.125712872968265 45.43829506672454, 9.125577092749801 45.43857494323662)
9359;5377;VIA PIETRO GIORDANI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;43.0;LINESTRING (9.12399600702823 45.44249723399005, 9.123974089389087 45.44250936531786, 9.123942148578903 45.44254864521666, 9.123821628524974 45.44276378987612, 9.12377874135526 45.44282577861303, 9.123795109932622 45.44284189169502)
9360;6737;VIA LAMPUGNANO;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;52.0;LINESTRING (9.106469667679661 45.49244822835408, 9.106922667307769 45.49249443162501, 9.106959149531139 45.4924989880764, 9.106990528123648 45.49251174017101, 9.107044335934765 45.49254202321286, 9.107104913859684 45.49256554916836)
9361;6737;VIA LAMPUGNANO;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;470.0;LINESTRING (9.112955423020514 45.49088933394477, 9.112829579815971 45.49093113248309, 9.112395478814676 45.49111823948697, 9.112235494048898 45.49117447242458, 9.112052226142568 45.49123504838103, 9.111466844089948 45.49141734915991, 9.110885419857022 45.49159676278945, 9.110475110343799 45.49171795228116, 9.109865153939921 45.49190395892922, 9.109637206111399 45.49195872319996, 9.109458476572096 45.4919864370729, 9.108397802878049 45.49211786957849, 9.107929015568052 45.49218068887149, 9.107681823758854 45.49221206481906, 9.107612616353569 45.492226891439, 9.107554814392117 45.49224989820202, 9.107504324650396 45.49228216908294, 9.107461013849202 45.49232091391319, 9.107420298863843 45.49237882837598)
9362;3220;VIA LAURA CICERI VISCONTI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;14.0;LINESTRING (9.220286445889407 45.45363681915555, 9.220288481035976 45.45351516015192)
9363;3220;VIA LAURA CICERI VISCONTI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;13.0;LINESTRING (9.220976831741156 45.4536387906355, 9.220983524925378 45.45351861382529)
9364;3221;PIAZZA INSUBRIA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;18.0;LINESTRING (9.22145913898828 45.45250237671242, 9.221518525342816 45.45246981709374, 9.221500281416716 45.45236197082108)
9365;6737;VIA LAMPUGNANO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;11.0;LINESTRING (9.106469667679661 45.49244822835408, 9.106490723368058 45.49234784788715)
9366;4068;CORSO LODI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;9.0;LINESTRING (9.20962042518142 45.447607500035, 9.209705880249572 45.44766598615713)
9367;4068;CORSO LODI;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;422.0;LINESTRING (9.223716461379709 45.44021983063272, 9.21931071447875 45.44237673442213, 9.219295067021672 45.44239737683952)
9368;;PARCO QUARTO CAGNINO;;ciclabile;corsia ciclabile - sede propria;parco o area verde;bidirezionale;corsia ciclabile;127.0;LINESTRING (9.106587420909836 45.47196608738111, 9.106565028598702 45.47196376794499, 9.105015103852505 45.47180462080104, 9.104978491220367 45.47179142286215)
9369;5377;VIA PIETRO GIORDANI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;41.0;LINESTRING (9.121896227484747 45.44554535232279, 9.122068455783177 45.445300790342, 9.122116389096485 45.44523287131405, 9.122136823184423 45.44522114815858)
9370;6737;VIA LAMPUGNANO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;19.0;LINESTRING (9.107104913859684 45.49256554916836, 9.107195168004159 45.4925813064934, 9.107336306013314 45.49260987909114)
9371;6304;VIA POMPEO MARCHESI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;13.0;LINESTRING (9.106970245767249 45.47131675778608, 9.106954474190614 45.4714332455901)
9372;3315;VIA FERDINANDO MARESCALCHI;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;89.0;LINESTRING (9.235161706591942 45.46907175538689, 9.235303602942182 45.46910926785617, 9.236183655626837 45.46943005056292)
9373;4175;VIALE ENRICO MARTINI;;ciclabile;corsia ciclabile - sede propria;marciapiede;bidirezionale;corsia ciclabile;149.0;LINESTRING (9.223959769065903 45.43820052853477, 9.223937937748017 45.43940792320359, 9.223946248918971 45.4394404007682, 9.223962577028367 45.4394632315005, 9.22398696226073 45.43948658651865, 9.224004791963528 45.43950113332752, 9.224012155379432 45.43952986741757)
9374;;PARCO QUARTO CAGNINO;;ciclabile;corsia ciclabile - sede propria;parco o area verde;bidirezionale;corsia ciclabile;85.0;LINESTRING (9.107525754780557 45.47005465600377, 9.107667983401152 45.46936693502031, 9.107683079704929 45.46930013330898)
9375;;PARCO QUARTO CAGNINO;;ciclabile;corsia ciclabile - sede propria;parco o area verde;bidirezionale;corsia ciclabile;149.0;LINESTRING (9.107243559694938 45.46999308350351, 9.106972374908143 45.47129254307868, 9.106970245767249 45.47131675778608)
9376;3315;VIA FERDINANDO MARESCALCHI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;14.0;LINESTRING (9.237498808277506 45.46941841655974, 9.237674354171649 45.46945657629361)
9377;3323;VIA MECENATE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;229.0;LINESTRING (9.244262533208421 45.45546014373585, 9.242235401627612 45.45695250587259)
9378;3323;VIA MECENATE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;269.0;LINESTRING (9.252744054323802 45.44923540830725, 9.255123066397349 45.44748869372799)
9379;3323;VIA MECENATE;;ciclabile;corsia ciclabile - sede propria;carreggiata;bidirezionale;corsia ciclabile;160.0;LINESTRING (9.25057314968139 45.45082202856183, 9.249154901892737 45.45186420721843)
9380;5142;PIAZZALE DELLE MILIZIE;;ciclabile;corsia ciclabile - segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;94.0;LINESTRING (9.15655080236472 45.4494997768433, 9.156845992737162 45.44931296832328, 9.157092414544477 45.44909864145677, 9.157206080218504 45.44897560893661, 9.157295973907081 45.44884529489244)
9381;;STRADA DEL MOLINETTO DI LORENTEGGIO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;12.0;LINESTRING (9.117994018995741 45.43998575038507, 9.118111253438599 45.43992307213941, 9.118111684822471 45.43992272793309)
9382;3220;VIA LAURA CICERI VISCONTI;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;14.0;LINESTRING (9.220903602180787 45.45594841836307, 9.220936502405484 45.45582522065433)
9383;6354;VIA IPPOLITO NIEVO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;10.0;LINESTRING (9.159633507772156 45.47176247073571, 9.15971991524612 45.4716915605599)
9384;6388;VIA MONTE ROSA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;14.0;LINESTRING (9.150736720301627 45.47401805257326, 9.150819388078199 45.47395244599521, 9.150854006408945 45.47392580974839)
9385;6871;VIA CARLA MILLY MIGNONE;;ciclabile;corsia ciclabile - attraversamento;attraversamento;bidirezionale;attraversamento - ciclabile;11.0;LINESTRING (9.10672517526714 45.47195146753663, 9.106587420909836 45.47196608738111)
9386;3178;VIALE MOLISE;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;197.0;LINESTRING (9.223740093357438 45.46055692520382, 9.223745107086112 45.45981847094725, 9.223740999851685 45.45975007115212, 9.223723690847427 45.45960986895357, 9.223727176516499 45.45939131711695, 9.223744209937072 45.45926742962068, 9.223751770373605 45.45878522959109)
9387;3178;VIALE MOLISE;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;197.0;LINESTRING (9.224107595978461 45.4587862432728, 9.224095184636122 45.45981976594084, 9.224077011294311 45.46056076627806)
9388;3178;VIALE MOLISE;;ciclabile;corsia ciclabile - sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;112.0;LINESTRING (9.223753341021034 45.45859998528569, 9.223762353329024 45.45780535650717, 9.223757186432346 45.45772768769689, 9.223727584723239 45.45768085020902, 9.22365759613427 45.45760897879644)
9389;6388;VIA MONTE ROSA;;ciclabile;corsia ciclabile - sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;41.0;LINESTRING (9.149784545157727 45.47446864119944, 9.150142315810168 45.4741934045848)
